date,department_id,department_name,occupied_beds,capacity_beds,utilization_rate
2024-08-08,6,Oncology,5,8,0.625
2024-08-09,6,Oncology,4,8,0.5
2024-08-10,6,Oncology,4,8,0.5
2024-08-11,6,Oncology,5,8,0.625
2024-08-12,6,Oncology,4,8,0.5
2024-08-13,6,Oncology,4,8,0.5
2024-08-14,6,Oncology,4,8,0.5
2024-08-15,6,Oncology,4,8,0.5
2024-08-16,6,Oncology,3,8,0.375
2024-08-17,6,Oncology,5,8,0.625
2024-08-18,6,Oncology,5,8,0.625
2024-08-19,6,Oncology,6,8,0.75
2024-08-20,6,Oncology,3,8,0.375
2024-08-21,6,Oncology,5,8,0.625
2024-08-22,6,Oncology,6,8,0.75
2024-08-23,6,Oncology,3,8,0.375
2024-08-24,6,Oncology,4,8,0.5
2024-08-25,6,Oncology,6,8,0.75
2024-08-26,6,Oncology,7,8,0.875
2024-08-27,6,Oncology,7,8,0.875
2024-08-28,6,Oncology,9,8,1.125
2024-08-29,6,Oncology,9,8,1.125
2024-08-30,6,Oncology,8,8,1.0
2024-08-31,6,Oncology,5,8,0.625
2024-09-01,6,Oncology,6,8,0.75
2024-09-02,6,Oncology,4,8,0.5
2024-09-03,6,Oncology,6,8,0.75
2024-09-04,6,Oncology,8,8,1.0
2024-09-05,6,Oncology,6,8,0.75
2024-09-06,6,Oncology,8,8,1.0
2024-09-07,6,Oncology,6,8,0.75
2024-09-08,6,Oncology,5,8,0.625
2024-09-09,6,Oncology,5,8,0.625
2024-09-10,6,Oncology,3,8,0.375
2024-09-11,6,Oncology,3,8,0.375
2024-09-12,6,Oncology,3,8,0.375
2024-09-13,6,Oncology,5,8,0.625
2024-09-14,6,Oncology,6,8,0.75
2024-09-15,6,Oncology,5,8,0.625
2024-09-16,6,Oncology,6,8,0.75
2024-09-17,6,Oncology,4,8,0.5
2024-09-18,6,Oncology,6,8,0.75
2024-09-19,6,Oncology,5,8,0.625
2024-09-20,6,Oncology,5,8,0.625
2024-09-21,6,Oncology,6,8,0.75
2024-09-22,6,Oncology,4,8,0.5
2024-09-23,6,Oncology,5,8,0.625
2024-09-24,6,Oncology,4,8,0.5
2024-09-25,6,Oncology,3,8,0.375
2024-09-26,6,Oncology,5,8,0.625
2024-09-27,6,Oncology,5,8,0.625
2024-09-28,6,Oncology,5,8,0.625
2024-09-29,6,Oncology,4,8,0.5
2024-09-30,6,Oncology,6,8,0.75
2024-10-01,6,Oncology,6,8,0.75
2024-10-02,6,Oncology,3,8,0.375
2024-10-03,6,Oncology,3,8,0.375
2024-10-04,6,Oncology,4,8,0.5
2024-10-05,6,Oncology,1,8,0.125
2024-10-06,6,Oncology,2,8,0.25
2024-10-07,6,Oncology,1,8,0.125
2024-10-08,6,Oncology,3,8,0.375
2024-10-09,6,Oncology,4,8,0.5
2024-10-10,6,Oncology,3,8,0.375
2024-10-11,6,Oncology,6,8,0.75
2024-10-12,6,Oncology,6,8,0.75
2024-10-13,6,Oncology,4,8,0.5
2024-10-14,6,Oncology,2,8,0.25
2024-10-15,6,Oncology,1,8,0.125
2024-10-16,6,Oncology,3,8,0.375
2024-10-17,6,Oncology,3,8,0.375
2024-10-18,6,Oncology,4,8,0.5
2024-10-19,6,Oncology,2,8,0.25
2024-10-20,6,Oncology,3,8,0.375
2024-10-21,6,Oncology,5,8,0.625
2024-10-22,6,Oncology,5,8,0.625
2024-10-23,6,Oncology,4,8,0.5
2024-10-24,6,Oncology,4,8,0.5
2024-10-25,6,Oncology,6,8,0.75
2024-10-26,6,Oncology,6,8,0.75
2024-10-27,6,Oncology,5,8,0.625
2024-10-28,6,Oncology,4,8,0.5
2024-10-29,6,Oncology,2,8,0.25
2024-10-30,6,Oncology,3,8,0.375
2024-10-31,6,Oncology,4,8,0.5
2024-11-01,6,Oncology,5,8,0.625
2024-11-02,6,Oncology,5,8,0.625
2024-11-03,6,Oncology,5,8,0.625
2024-11-04,6,Oncology,4,8,0.5
2024-11-05,6,Oncology,4,8,0.5
2024-11-06,6,Oncology,2,8,0.25
2024-11-07,6,Oncology,3,8,0.375
2024-11-08,6,Oncology,5,8,0.625
2024-11-09,6,Oncology,5,8,0.625
2024-11-10,6,Oncology,5,8,0.625
2024-11-11,6,Oncology,4,8,0.5
2024-11-12,6,Oncology,2,8,0.25
2024-11-13,6,Oncology,3,8,0.375
2024-11-14,6,Oncology,2,8,0.25
2024-11-15,6,Oncology,2,8,0.25
2024-11-16,6,Oncology,3,8,0.375
2024-11-17,6,Oncology,3,8,0.375
2024-11-18,6,Oncology,6,8,0.75
2024-11-19,6,Oncology,7,8,0.875
2024-11-20,6,Oncology,4,8,0.5
2024-11-21,6,Oncology,6,8,0.75
2024-11-22,6,Oncology,5,8,0.625
2024-11-23,6,Oncology,4,8,0.5
2024-11-24,6,Oncology,4,8,0.5
2024-11-25,6,Oncology,2,8,0.25
2024-11-26,6,Oncology,2,8,0.25
2024-11-27,6,Oncology,3,8,0.375
2024-11-28,6,Oncology,2,8,0.25
2024-11-29,6,Oncology,1,8,0.125
2024-11-30,6,Oncology,1,8,0.125
2024-12-01,6,Oncology,2,8,0.25
2024-12-02,6,Oncology,4,8,0.5
2024-12-03,6,Oncology,5,8,0.625
2024-12-04,6,Oncology,7,8,0.875
2024-12-05,6,Oncology,5,8,0.625
2024-12-06,6,Oncology,6,8,0.75
2024-12-07,6,Oncology,7,8,0.875
2024-12-08,6,Oncology,6,8,0.75
2024-12-09,6,Oncology,5,8,0.625
2024-12-10,6,Oncology,6,8,0.75
2024-12-11,6,Oncology,6,8,0.75
2024-12-12,6,Oncology,5,8,0.625
2024-12-13,6,Oncology,6,8,0.75
2024-12-14,6,Oncology,6,8,0.75
2024-12-15,6,Oncology,5,8,0.625
2024-12-16,6,Oncology,5,8,0.625
2024-12-17,6,Oncology,7,8,0.875
2024-12-18,6,Oncology,6,8,0.75
2024-12-19,6,Oncology,5,8,0.625
2024-12-20,6,Oncology,3,8,0.375
2024-12-21,6,Oncology,4,8,0.5
2024-12-22,6,Oncology,3,8,0.375
2024-12-23,6,Oncology,4,8,0.5
2024-12-24,6,Oncology,3,8,0.375
2024-12-25,6,Oncology,3,8,0.375
2024-12-26,6,Oncology,2,8,0.25
2024-12-27,6,Oncology,3,8,0.375
2024-12-28,6,Oncology,4,8,0.5
2024-12-29,6,Oncology,4,8,0.5
2024-12-30,6,Oncology,5,8,0.625
2024-12-31,6,Oncology,6,8,0.75
2025-01-01,6,Oncology,7,8,0.875
2025-01-02,6,Oncology,7,8,0.875
2025-01-03,6,Oncology,9,8,1.125
2025-01-04,6,Oncology,10,8,1.25
2025-01-05,6,Oncology,11,8,1.375
2025-01-06,6,Oncology,8,8,1.0
2025-01-07,6,Oncology,4,8,0.5
2025-01-08,6,Oncology,5,8,0.625
2025-01-09,6,Oncology,5,8,0.625
2025-01-10,6,Oncology,5,8,0.625
2025-01-11,6,Oncology,3,8,0.375
2025-01-12,6,Oncology,3,8,0.375
2025-01-13,6,Oncology,3,8,0.375
2025-01-14,6,Oncology,4,8,0.5
2025-01-15,6,Oncology,5,8,0.625
2025-01-16,6,Oncology,4,8,0.5
2025-01-17,6,Oncology,4,8,0.5
2025-01-18,6,Oncology,6,8,0.75
2025-01-19,6,Oncology,6,8,0.75
2025-01-20,6,Oncology,7,8,0.875
2025-01-21,6,Oncology,6,8,0.75
2025-01-22,6,Oncology,6,8,0.75
2025-01-23,6,Oncology,7,8,0.875
2025-01-24,6,Oncology,9,8,1.125
2025-01-25,6,Oncology,6,8,0.75
2025-01-26,6,Oncology,4,8,0.5
2025-01-27,6,Oncology,7,8,0.875
2025-01-28,6,Oncology,6,8,0.75
2025-01-29,6,Oncology,6,8,0.75
2025-01-30,6,Oncology,6,8,0.75
2025-01-31,6,Oncology,5,8,0.625
2025-02-01,6,Oncology,5,8,0.625
2025-02-02,6,Oncology,5,8,0.625
2025-02-03,6,Oncology,7,8,0.875
2025-02-04,6,Oncology,6,8,0.75
2025-02-05,6,Oncology,6,8,0.75
2025-02-06,6,Oncology,6,8,0.75
2025-02-07,6,Oncology,6,8,0.75
2025-02-08,6,Oncology,6,8,0.75
2025-02-09,6,Oncology,6,8,0.75
2025-02-10,6,Oncology,6,8,0.75
2025-02-11,6,Oncology,7,8,0.875
2025-02-12,6,Oncology,6,8,0.75
2025-02-13,6,Oncology,8,8,1.0
2025-02-14,6,Oncology,9,8,1.125
2025-02-15,6,Oncology,9,8,1.125
2025-02-16,6,Oncology,10,8,1.25
2025-02-17,6,Oncology,9,8,1.125
2025-02-18,6,Oncology,7,8,0.875
2025-02-19,6,Oncology,5,8,0.625
2025-02-20,6,Oncology,7,8,0.875
2025-02-21,6,Oncology,5,8,0.625
2025-02-22,6,Oncology,5,8,0.625
2025-02-23,6,Oncology,6,8,0.75
2025-02-24,6,Oncology,5,8,0.625
2025-02-25,6,Oncology,4,8,0.5
2025-02-26,6,Oncology,5,8,0.625
2025-02-27,6,Oncology,4,8,0.5
2025-02-28,6,Oncology,5,8,0.625
2025-03-01,6,Oncology,6,8,0.75
2025-03-02,6,Oncology,5,8,0.625
2025-03-03,6,Oncology,4,8,0.5
2025-03-04,6,Oncology,4,8,0.5
2025-03-05,6,Oncology,3,8,0.375
2025-03-06,6,Oncology,3,8,0.375
2025-03-07,6,Oncology,4,8,0.5
2025-03-08,6,Oncology,3,8,0.375
2025-03-09,6,Oncology,5,8,0.625
2025-03-10,6,Oncology,5,8,0.625
2025-03-11,6,Oncology,5,8,0.625
2025-03-12,6,Oncology,5,8,0.625
2025-03-13,6,Oncology,6,8,0.75
2025-03-14,6,Oncology,8,8,1.0
2025-03-15,6,Oncology,9,8,1.125
2025-03-16,6,Oncology,7,8,0.875
2025-03-17,6,Oncology,9,8,1.125
2025-03-18,6,Oncology,8,8,1.0
2025-03-19,6,Oncology,9,8,1.125
2025-03-20,6,Oncology,7,8,0.875
2025-03-21,6,Oncology,8,8,1.0
2025-03-22,6,Oncology,4,8,0.5
2025-03-23,6,Oncology,3,8,0.375
2025-03-24,6,Oncology,3,8,0.375
2025-03-25,6,Oncology,3,8,0.375
2025-03-26,6,Oncology,5,8,0.625
2025-03-27,6,Oncology,7,8,0.875
2025-03-28,6,Oncology,6,8,0.75
2025-03-29,6,Oncology,7,8,0.875
2025-03-30,6,Oncology,6,8,0.75
2025-03-31,6,Oncology,7,8,0.875
2025-04-01,6,Oncology,7,8,0.875
2025-04-02,6,Oncology,4,8,0.5
2025-04-03,6,Oncology,2,8,0.25
2025-04-04,6,Oncology,2,8,0.25
2025-04-05,6,Oncology,2,8,0.25
2025-04-06,6,Oncology,2,8,0.25
2025-04-07,6,Oncology,2,8,0.25
2025-04-08,6,Oncology,1,8,0.125
2025-04-09,6,Oncology,1,8,0.125
2025-04-10,6,Oncology,2,8,0.25
2025-04-11,6,Oncology,2,8,0.25
2025-04-12,6,Oncology,3,8,0.375
2025-04-13,6,Oncology,4,8,0.5
2025-04-14,6,Oncology,5,8,0.625
2025-04-15,6,Oncology,9,8,1.125
2025-04-16,6,Oncology,9,8,1.125
2025-04-17,6,Oncology,9,8,1.125
2025-04-18,6,Oncology,6,8,0.75
2025-04-19,6,Oncology,7,8,0.875
2025-04-20,6,Oncology,6,8,0.75
2025-04-21,6,Oncology,4,8,0.5
2025-04-22,6,Oncology,3,8,0.375
2025-04-23,6,Oncology,3,8,0.375
2025-04-24,6,Oncology,4,8,0.5
2025-04-25,6,Oncology,4,8,0.5
2025-04-26,6,Oncology,4,8,0.5
2025-04-27,6,Oncology,4,8,0.5
2025-04-28,6,Oncology,4,8,0.5
2025-04-29,6,Oncology,5,8,0.625
2025-04-30,6,Oncology,3,8,0.375
2025-05-01,6,Oncology,5,8,0.625
2025-05-02,6,Oncology,5,8,0.625
2025-05-03,6,Oncology,6,8,0.75
2025-05-04,6,Oncology,3,8,0.375
2025-05-05,6,Oncology,3,8,0.375
2025-05-06,6,Oncology,5,8,0.625
2025-05-07,6,Oncology,4,8,0.5
2025-05-08,6,Oncology,4,8,0.5
2025-05-09,6,Oncology,5,8,0.625
2025-05-10,6,Oncology,3,8,0.375
2025-05-11,6,Oncology,3,8,0.375
2025-05-12,6,Oncology,3,8,0.375
2025-05-13,6,Oncology,2,8,0.25
2025-05-14,6,Oncology,3,8,0.375
2025-05-15,6,Oncology,4,8,0.5
2025-05-16,6,Oncology,3,8,0.375
2025-05-17,6,Oncology,5,8,0.625
2025-05-18,6,Oncology,5,8,0.625
2025-05-19,6,Oncology,9,8,1.125
2025-05-20,6,Oncology,9,8,1.125
2025-05-21,6,Oncology,9,8,1.125
2025-05-22,6,Oncology,10,8,1.25
2025-05-23,6,Oncology,11,8,1.375
2025-05-24,6,Oncology,12,8,1.5
2025-05-25,6,Oncology,8,8,1.0
2025-05-26,6,Oncology,7,8,0.875
2025-05-27,6,Oncology,6,8,0.75
2025-05-28,6,Oncology,5,8,0.625
2025-05-29,6,Oncology,5,8,0.625
2025-05-30,6,Oncology,3,8,0.375
2025-05-31,6,Oncology,3,8,0.375
2025-06-01,6,Oncology,3,8,0.375
2025-06-02,6,Oncology,3,8,0.375
2025-06-03,6,Oncology,3,8,0.375
2025-06-04,6,Oncology,2,8,0.25
2025-06-05,6,Oncology,3,8,0.375
2025-06-06,6,Oncology,4,8,0.5
2025-06-07,6,Oncology,4,8,0.5
2025-06-08,6,Oncology,5,8,0.625
2025-06-09,6,Oncology,4,8,0.5
2025-06-10,6,Oncology,5,8,0.625
2025-06-11,6,Oncology,5,8,0.625
2025-06-12,6,Oncology,3,8,0.375
2025-06-13,6,Oncology,2,8,0.25
2025-06-14,6,Oncology,3,8,0.375
2025-06-15,6,Oncology,5,8,0.625
2025-06-16,6,Oncology,7,8,0.875
2025-06-17,6,Oncology,7,8,0.875
2025-06-18,6,Oncology,7,8,0.875
2025-06-19,6,Oncology,9,8,1.125
2025-06-20,6,Oncology,4,8,0.5
2025-06-21,6,Oncology,4,8,0.5
2025-06-22,6,Oncology,3,8,0.375
2025-06-23,6,Oncology,4,8,0.5
2025-06-24,6,Oncology,5,8,0.625
2025-06-25,6,Oncology,7,8,0.875
2025-06-26,6,Oncology,5,8,0.625
2025-06-27,6,Oncology,6,8,0.75
2025-06-28,6,Oncology,5,8,0.625
2025-06-29,6,Oncology,4,8,0.5
2025-06-30,6,Oncology,7,8,0.875
2025-07-01,6,Oncology,7,8,0.875
2025-07-02,6,Oncology,3,8,0.375
2025-07-03,6,Oncology,4,8,0.5
2025-07-04,6,Oncology,4,8,0.5
2025-07-05,6,Oncology,4,8,0.5
2025-07-06,6,Oncology,4,8,0.5
2025-07-07,6,Oncology,4,8,0.5
2025-07-08,6,Oncology,4,8,0.5
2025-07-09,6,Oncology,7,8,0.875
2025-07-10,6,Oncology,9,8,1.125
2025-07-11,6,Oncology,11,8,1.375
2025-07-12,6,Oncology,11,8,1.375
2025-07-13,6,Oncology,10,8,1.25
2025-07-14,6,Oncology,10,8,1.25
2025-07-15,6,Oncology,7,8,0.875
2025-07-16,6,Oncology,5,8,0.625
2025-07-17,6,Oncology,5,8,0.625
2025-07-18,6,Oncology,6,8,0.75
2025-07-19,6,Oncology,7,8,0.875
2025-07-20,6,Oncology,7,8,0.875
2025-07-21,6,Oncology,7,8,0.875
2025-07-22,6,Oncology,6,8,0.75
2025-07-23,6,Oncology,6,8,0.75
2025-07-24,6,Oncology,6,8,0.75
2025-07-25,6,Oncology,6,8,0.75
2025-07-26,6,Oncology,6,8,0.75
2025-07-27,6,Oncology,3,8,0.375
2025-07-28,6,Oncology,4,8,0.5
2025-07-29,6,Oncology,4,8,0.5
2025-07-30,6,Oncology,3,8,0.375
2025-07-31,6,Oncology,6,8,0.75
2025-08-01,6,Oncology,9,8,1.125
2025-08-02,6,Oncology,9,8,1.125
2025-08-03,6,Oncology,10,8,1.25
2025-08-04,6,Oncology,8,8,1.0
2025-08-05,6,Oncology,5,8,0.625
2025-08-06,6,Oncology,5,8,0.625
2025-08-07,6,Oncology,4,8,0.5
2025-08-08,6,Oncology,4,8,0.5
2025-08-09,6,Oncology,2,8,0.25
2025-08-10,6,Oncology,2,8,0.25
2025-08-11,6,Oncology,4,8,0.5
2025-08-12,6,Oncology,4,8,0.5
2025-08-13,6,Oncology,5,8,0.625
2025-08-14,6,Oncology,4,8,0.5
2025-08-15,6,Oncology,5,8,0.625
2025-08-16,6,Oncology,1,8,0.125
2025-08-17,6,Oncology,1,8,0.125
2025-08-18,6,Oncology,3,8,0.375
2025-08-19,6,Oncology,2,8,0.25
2025-08-20,6,Oncology,3,8,0.375
2025-08-21,6,Oncology,2,8,0.25
2025-08-22,6,Oncology,4,8,0.5
2025-08-23,6,Oncology,6,8,0.75
2025-08-24,6,Oncology,6,8,0.75
2025-08-25,6,Oncology,5,8,0.625
2025-08-26,6,Oncology,4,8,0.5
2025-08-27,6,Oncology,6,8,0.75
2025-08-28,6,Oncology,6,8,0.75
2025-08-29,6,Oncology,7,8,0.875
2025-08-30,6,Oncology,7,8,0.875
2025-08-31,6,Oncology,7,8,0.875
2025-09-01,6,Oncology,8,8,1.0
2025-09-02,6,Oncology,8,8,1.0
2025-09-03,6,Oncology,6,8,0.75
2025-09-04,6,Oncology,6,8,0.75
2025-09-05,6,Oncology,3,8,0.375
2025-09-06,6,Oncology,3,8,0.375
2025-09-07,6,Oncology,1,8,0.125
2025-09-08,6,Oncology,2,8,0.25
2025-09-09,6,Oncology,3,8,0.375
2025-09-10,6,Oncology,1,8,0.125
2025-09-11,6,Oncology,2,8,0.25
2025-09-12,6,Oncology,3,8,0.375
2025-09-13,6,Oncology,3,8,0.375
2025-09-14,6,Oncology,6,8,0.75
2025-09-15,6,Oncology,4,8,0.5
2025-09-16,6,Oncology,5,8,0.625
2025-09-17,6,Oncology,4,8,0.5
2025-09-18,6,Oncology,4,8,0.5
2025-09-19,6,Oncology,4,8,0.5
2025-09-20,6,Oncology,3,8,0.375
2025-09-21,6,Oncology,6,8,0.75
2025-09-22,6,Oncology,4,8,0.5
2025-09-23,6,Oncology,4,8,0.5
2025-09-24,6,Oncology,6,8,0.75
2025-09-25,6,Oncology,4,8,0.5
2025-09-26,6,Oncology,7,8,0.875
2025-09-27,6,Oncology,7,8,0.875
2025-09-28,6,Oncology,5,8,0.625
2025-09-29,6,Oncology,4,8,0.5
2025-09-30,6,Oncology,4,8,0.5
2025-10-01,6,Oncology,4,8,0.5
2025-10-02,6,Oncology,7,8,0.875
2025-10-03,6,Oncology,10,8,1.25
2025-10-04,6,Oncology,9,8,1.125
2025-10-05,6,Oncology,7,8,0.875
2025-10-06,6,Oncology,6,8,0.75
2025-10-07,6,Oncology,7,8,0.875
2025-10-08,6,Oncology,7,8,0.875
2025-10-09,6,Oncology,8,8,1.0
2025-10-10,6,Oncology,7,8,0.875
2025-10-11,6,Oncology,5,8,0.625
2025-10-12,6,Oncology,8,8,1.0
2025-10-13,6,Oncology,7,8,0.875
2025-10-14,6,Oncology,7,8,0.875
2025-10-15,6,Oncology,9,8,1.125
2025-10-16,6,Oncology,11,8,1.375
2025-10-17,6,Oncology,7,8,0.875
2025-10-18,6,Oncology,8,8,1.0
2025-10-19,6,Oncology,5,8,0.625
2025-10-20,6,Oncology,3,8,0.375
2025-10-21,6,Oncology,1,8,0.125
2025-10-22,6,Oncology,2,8,0.25
2025-10-23,6,Oncology,2,8,0.25
2025-10-24,6,Oncology,3,8,0.375
2025-10-25,6,Oncology,5,8,0.625
2025-10-26,6,Oncology,3,8,0.375
2025-10-27,6,Oncology,3,8,0.375
2025-10-28,6,Oncology,3,8,0.375
2025-10-29,6,Oncology,3,8,0.375
2025-10-30,6,Oncology,3,8,0.375
2025-10-31,6,Oncology,2,8,0.25
2025-11-01,6,Oncology,1,8,0.125
2025-11-02,6,Oncology,1,8,0.125
2025-11-03,6,Oncology,3,8,0.375
2025-11-04,6,Oncology,2,8,0.25
2025-11-05,6,Oncology,3,8,0.375
2025-11-06,6,Oncology,3,8,0.375
2025-11-07,6,Oncology,4,8,0.5
2025-11-08,6,Oncology,2,8,0.25
2025-11-09,6,Oncology,2,8,0.25
2025-11-10,6,Oncology,4,8,0.5
2025-11-11,6,Oncology,7,8,0.875
2025-11-12,6,Oncology,6,8,0.75
2025-11-13,6,Oncology,6,8,0.75
2025-11-14,6,Oncology,5,8,0.625
2025-11-15,6,Oncology,5,8,0.625
2025-11-16,6,Oncology,5,8,0.625
2025-11-17,6,Oncology,6,8,0.75
2025-11-18,6,Oncology,6,8,0.75
2025-11-19,6,Oncology,10,8,1.25
2025-11-20,6,Oncology,10,8,1.25
2025-11-21,6,Oncology,9,8,1.125
2025-11-22,6,Oncology,8,8,1.0
2025-11-23,6,Oncology,8,8,1.0
2025-11-24,6,Oncology,7,8,0.875
2025-11-25,6,Oncology,8,8,1.0
2025-11-26,6,Oncology,8,8,1.0
2025-11-27,6,Oncology,10,8,1.25
2025-11-28,6,Oncology,9,8,1.125
2025-11-29,6,Oncology,10,8,1.25
2025-11-30,6,Oncology,8,8,1.0
2025-12-01,6,Oncology,7,8,0.875
2025-12-02,6,Oncology,5,8,0.625
2025-12-03,6,Oncology,6,8,0.75
2025-12-04,6,Oncology,9,8,1.125
2025-12-05,6,Oncology,11,8,1.375
2025-12-06,6,Oncology,8,8,1.0
2025-12-07,6,Oncology,6,8,0.75
2025-12-08,6,Oncology,6,8,0.75
2025-12-09,6,Oncology,5,8,0.625
2025-12-10,6,Oncology,6,8,0.75
2025-12-11,6,Oncology,5,8,0.625
2025-12-12,6,Oncology,7,8,0.875
2025-12-13,6,Oncology,4,8,0.5
2025-12-14,6,Oncology,4,8,0.5
2025-12-15,6,Oncology,4,8,0.5
2025-12-16,6,Oncology,4,8,0.5
2025-12-17,6,Oncology,7,8,0.875
2025-12-18,6,Oncology,5,8,0.625
2025-12-19,6,Oncology,5,8,0.625
2025-12-20,6,Oncology,5,8,0.625
2025-12-21,6,Oncology,5,8,0.625
2025-12-22,6,Oncology,6,8,0.75
2025-12-23,6,Oncology,4,8,0.5
2025-12-24,6,Oncology,6,8,0.75
2025-12-25,6,Oncology,5,8,0.625
2025-12-26,6,Oncology,4,8,0.5
2025-12-27,6,Oncology,3,8,0.375
2025-12-28,6,Oncology,5,8,0.625
2025-12-29,6,Oncology,4,8,0.5
2025-12-30,6,Oncology,4,8,0.5
2025-12-31,6,Oncology,4,8,0.5
2026-01-01,6,Oncology,4,8,0.5
2026-01-02,6,Oncology,5,8,0.625
2026-01-03,6,Oncology,4,8,0.5
2026-01-04,6,Oncology,7,8,0.875
2026-01-05,6,Oncology,7,8,0.875
2026-01-06,6,Oncology,8,8,1.0
2026-01-07,6,Oncology,7,8,0.875
2026-01-08,6,Oncology,6,8,0.75
2026-01-09,6,Oncology,5,8,0.625
2026-01-10,6,Oncology,3,8,0.375
2026-01-11,6,Oncology,3,8,0.375
2026-01-12,6,Oncology,6,8,0.75
2026-01-13,6,Oncology,7,8,0.875
2026-01-14,6,Oncology,6,8,0.75
2026-01-15,6,Oncology,6,8,0.75
2026-01-16,6,Oncology,9,8,1.125
2026-01-17,6,Oncology,12,8,1.5
2026-01-18,6,Oncology,10,8,1.25
2026-01-19,6,Oncology,8,8,1.0
2026-01-20,6,Oncology,6,8,0.75
2026-01-21,6,Oncology,2,8,0.25
2026-01-22,6,Oncology,3,8,0.375
2026-01-23,6,Oncology,3,8,0.375
2026-01-24,6,Oncology,2,8,0.25
2026-01-25,6,Oncology,4,8,0.5
2026-01-26,6,Oncology,6,8,0.75
2026-01-27,6,Oncology,8,8,1.0
2026-01-28,6,Oncology,7,8,0.875
2026-01-29,6,Oncology,8,8,1.0
2026-01-30,6,Oncology,7,8,0.875
2026-01-31,6,Oncology,8,8,1.0
2026-02-01,6,Oncology,6,8,0.75
2026-02-02,6,Oncology,6,8,0.75
2026-02-03,6,Oncology,6,8,0.75
2026-02-04,6,Oncology,6,8,0.75
2026-02-05,6,Oncology,6,8,0.75
2026-02-06,6,Oncology,6,8,0.75
2026-02-07,6,Oncology,5,8,0.625
2026-02-08,6,Oncology,3,8,0.375
2026-02-09,6,Oncology,3,8,0.375
2026-02-10,6,Oncology,3,8,0.375
2026-02-11,6,Oncology,4,8,0.5
2026-02-12,6,Oncology,4,8,0.5
2026-02-13,6,Oncology,3,8,0.375
2026-02-14,6,Oncology,3,8,0.375
2026-02-15,6,Oncology,1,8,0.125
2026-02-16,6,Oncology,2,8,0.25
2026-02-17,6,Oncology,1,8,0.125
2026-02-18,6,Oncology,4,8,0.5
2026-02-19,6,Oncology,3,8,0.375
2026-02-20,6,Oncology,4,8,0.5
2026-02-21,6,Oncology,4,8,0.5
2026-02-22,6,Oncology,5,8,0.625
2026-02-23,6,Oncology,4,8,0.5
2026-02-24,6,Oncology,6,8,0.75
2026-02-25,6,Oncology,5,8,0.625
2026-02-26,6,Oncology,4,8,0.5
2026-02-27,6,Oncology,4,8,0.5
2026-02-28,6,Oncology,3,8,0.375
2026-03-01,6,Oncology,2,8,0.25
2026-03-02,6,Oncology,3,8,0.375
2026-03-03,6,Oncology,1,8,0.125
2026-03-04,6,Oncology,1,8,0.125
2026-03-05,6,Oncology,2,8,0.25
2026-03-06,6,Oncology,1,8,0.125
2026-03-07,6,Oncology,1,8,0.125
2026-03-08,6,Oncology,3,8,0.375
2026-03-09,6,Oncology,3,8,0.375
2026-03-10,6,Oncology,7,8,0.875
2026-03-11,6,Oncology,7,8,0.875
2026-03-12,6,Oncology,9,8,1.125
2026-03-13,6,Oncology,8,8,1.0
2026-03-14,6,Oncology,6,8,0.75
2026-03-15,6,Oncology,7,8,0.875
2026-03-16,6,Oncology,6,8,0.75
2026-03-17,6,Oncology,2,8,0.25
2026-03-18,6,Oncology,1,8,0.125
2026-03-19,6,Oncology,1,8,0.125
2026-03-20,6,Oncology,0,8,0.0
2026-03-21,6,Oncology,1,8,0.125
2026-03-22,6,Oncology,4,8,0.5
2026-03-23,6,Oncology,4,8,0.5
2026-03-24,6,Oncology,2,8,0.25
2026-03-25,6,Oncology,1,8,0.125
2026-03-26,6,Oncology,2,8,0.25
2026-03-27,6,Oncology,3,8,0.375
2026-03-28,6,Oncology,4,8,0.5
2026-03-29,6,Oncology,6,8,0.75
2026-03-30,6,Oncology,6,8,0.75
2026-03-31,6,Oncology,7,8,0.875
2026-04-01,6,Oncology,3,8,0.375
2026-04-02,6,Oncology,3,8,0.375
2026-04-03,6,Oncology,2,8,0.25
2026-04-04,6,Oncology,3,8,0.375
2026-04-05,6,Oncology,2,8,0.25
2026-04-06,6,Oncology,1,8,0.125
2026-04-07,6,Oncology,1,8,0.125
2026-04-08,6,Oncology,1,8,0.125
2026-04-09,6,Oncology,3,8,0.375
2026-04-10,6,Oncology,3,8,0.375
2026-04-11,6,Oncology,8,8,1.0
2026-04-12,6,Oncology,9,8,1.125
2026-04-13,6,Oncology,8,8,1.0
2026-04-14,6,Oncology,7,8,0.875
2026-04-15,6,Oncology,3,8,0.375
2026-04-16,6,Oncology,3,8,0.375
2026-04-17,6,Oncology,3,8,0.375
2026-04-18,6,Oncology,4,8,0.5
2026-04-19,6,Oncology,3,8,0.375
2026-04-20,6,Oncology,3,8,0.375
2026-04-21,6,Oncology,3,8,0.375
2026-04-22,6,Oncology,3,8,0.375
2026-04-23,6,Oncology,2,8,0.25
2026-04-24,6,Oncology,2,8,0.25
2026-04-25,6,Oncology,3,8,0.375
2026-04-26,6,Oncology,1,8,0.125
2026-04-27,6,Oncology,2,8,0.25
2026-04-28,6,Oncology,3,8,0.375
2026-04-29,6,Oncology,3,8,0.375
2026-04-30,6,Oncology,5,8,0.625
2026-05-01,6,Oncology,5,8,0.625
2026-05-02,6,Oncology,2,8,0.25
2026-05-03,6,Oncology,1,8,0.125
